temperature_c,pressure_bar,vibration_hz,timestamp,quality_status,batch_id
86.33,117.91,53.45,2025-01-12 17:00:00,Approved,BATCH-9824
58.54,131.09,46.58,2025-01-12 17:15:00,Approved,BATCH-5864
73.03,91.36,48.63,2025-01-12 17:30:00,Approved,BATCH-9005
62.46,139.77,49.93,2025-01-12 17:45:00,Approved,BATCH-2750
69.36,121.09,50.75,2025-01-12 18:00:00,Approved,BATCH-1875
73.29,113.83,50.49,2025-01-12 18:15:00,Approved,BATCH-2081
73.21,118.66,52.18,2025-01-12 18:30:00,Approved,BATCH-7265
74.22,119.44,54.22,2025-01-12 18:45:00,Approved,BATCH-4897
86.14,94.03,51.96,2025-01-12 19:00:00,Approved,BATCH-4881
74.54,142.42,52.27,2025-01-12 19:15:00,Approved,BATCH-3495
67.56,120.62,42.09,2025-01-12 19:30:00,Approved,BATCH-7553
79.64,126.65,50.25,2025-01-12 19:45:00,Approved,BATCH-2986
81.89,134.27,52.4,2025-01-12 20:00:00,Approved,BATCH-8617
57.72,104.68,53.64,2025-01-12 20:15:00,Approved,BATCH-1393
75.97,127.1,46.54,2025-01-12 20:30:00,Approved,BATCH-9534
77.01,115.99,46.7,2025-01-12 20:45:00,Approved,BATCH-1723
67.02,132.7,47.13,2025-01-12 21:00:00,Approved,BATCH-1732
83.76,88.09,52.68,2025-01-12 21:15:00,Defective (Low Pressure),BATCH-2511
68.5,118.51,55.17,2025-01-12 21:30:00,Approved,BATCH-5493
71.26,110.96,47.96,2025-01-12 21:45:00,Approved,BATCH-1108
68.27,126.48,54.54,2025-01-12 22:00:00,Approved,BATCH-2649
70.16,127.05,50.62,2025-01-12 22:15:00,Approved,BATCH-8986
59.04,109.39,49.38,2025-01-12 22:30:00,Approved,BATCH-1383
55.6,109.32,48.94,2025-01-12 22:45:00,Approved,BATCH-1390
85.95,118.34,53.73,2025-01-12 23:00:00,Approved,BATCH-3448
61.53,106.55,51.63,2025-01-12 23:15:00,Approved,BATCH-3618
60.09,132.63,61.38,2025-01-12 23:30:00,Approved,BATCH-1319
48.47,114.46,45.74,2025-01-12 23:45:00,Approved,BATCH-7978
63.61,76.4,52.59,2025-01-13 00:00:00,Defective (Low Pressure),BATCH-7732
56.77,114.38,47.35,2025-01-13 00:15:00,Approved,BATCH-2485
86.42,104.42,45.65,2025-01-13 00:30:00,Approved,BATCH-5742
80.1,95.53,49.95,2025-01-13 00:45:00,Approved,BATCH-7667
63.12,101.44,50.69,2025-01-13 01:00:00,Approved,BATCH-4445
92.52,121.64,64.59,2025-01-13 01:15:00,Approved,BATCH-8198
79.82,139.93,49.08,2025-01-13 01:30:00,Approved,BATCH-1652
66.75,124.7,44.35,2025-01-13 01:45:00,Approved,BATCH-7337
45.01,110.9,51.37,2025-01-13 02:00:00,Approved,BATCH-8250
92.91,126.84,39.63,2025-01-13 02:15:00,Approved,BATCH-8070
56.1,113.11,49.54,2025-01-13 02:30:00,Approved,BATCH-1567
53.55,109.58,50.08,2025-01-13 02:45:00,Approved,BATCH-4478
80.23,102.68,53.97,2025-01-13 03:00:00,Approved,BATCH-5226
94.4,93.72,54.87,2025-01-13 03:15:00,Approved,BATCH-2765
83.84,114.15,47.48,2025-01-13 03:30:00,Approved,BATCH-9941
75.64,122.37,49.25,2025-01-13 03:45:00,Approved,BATCH-6749
75.95,118.55,46.17,2025-01-13 04:00:00,Approved,BATCH-2802
78.53,113.76,44.36,2025-01-13 04:15:00,Approved,BATCH-2633
77.59,105.81,51.55,2025-01-13 04:30:00,Approved,BATCH-3601
72.81,129.12,43.63,2025-01-13 04:45:00,Approved,BATCH-9760
71.04,100.24,47.93,2025-01-13 05:00:00,Approved,BATCH-9547
69.37,131.64,45.02,2025-01-13 05:15:00,Approved,BATCH-7511
62.46,104.97,52.75,2025-01-13 05:30:00,Approved,BATCH-7411
67.19,108.71,59.01,2025-01-13 05:45:00,Approved,BATCH-8936
53.07,98.0,43.49,2025-01-13 06:00:00,Approved,BATCH-6623
69.02,112.48,40.73,2025-01-13 06:15:00,Approved,BATCH-9319
60.11,134.63,49.38,2025-01-13 06:30:00,Approved,BATCH-3623
58.96,127.73,50.08,2025-01-13 06:45:00,Approved,BATCH-7303
71.8,134.68,51.09,2025-01-13 07:00:00,Approved,BATCH-4796
83.92,127.83,47.77,2025-01-13 07:15:00,Approved,BATCH-1373
79.18,103.44,49.0,2025-01-13 07:30:00,Approved,BATCH-9820
54.29,115.04,51.84,2025-01-13 07:45:00,Approved,BATCH-7817
60.1,108.3,55.2,2025-01-13 08:00:00,Approved,BATCH-2694
79.41,139.96,40.22,2025-01-13 08:15:00,Approved,BATCH-1124
60.18,102.05,48.16,2025-01-13 08:30:00,Approved,BATCH-7548
67.75,133.41,51.07,2025-01-13 08:45:00,Approved,BATCH-2212
75.5,133.39,45.41,2025-01-13 09:00:00,Approved,BATCH-5316
60.32,147.44,58.66,2025-01-13 09:15:00,Approved,BATCH-2087
71.05,113.85,46.82,2025-01-13 09:30:00,Approved,BATCH-6227
56.66,130.68,49.79,2025-01-13 09:45:00,Approved,BATCH-6440
63.99,154.22,52.78,2025-01-13 10:00:00,Approved,BATCH-1536
73.2,110.74,47.04,2025-01-13 10:15:00,Approved,BATCH-7390
54.07,96.97,40.77,2025-01-13 10:30:00,Approved,BATCH-7666
74.4,91.8,47.86,2025-01-13 10:45:00,Approved,BATCH-4174
69.8,130.69,55.15,2025-01-13 11:00:00,Approved,BATCH-1652
75.52,91.75,48.32,2025-01-13 11:15:00,Approved,BATCH-7860
72.24,114.42,45.77,2025-01-13 11:30:00,Approved,BATCH-6066
83.64,126.56,54.63,2025-01-13 11:45:00,Approved,BATCH-7984
71.25,122.78,48.35,2025-01-13 12:00:00,Approved,BATCH-3643
65.71,126.38,47.45,2025-01-13 12:15:00,Approved,BATCH-3494
71.22,123.33,50.75,2025-01-13 12:30:00,Approved,BATCH-6162
75.43,139.18,53.85,2025-01-13 12:45:00,Approved,BATCH-8413
70.49,105.72,61.91,2025-01-13 13:00:00,Approved,BATCH-5807
70.41,109.85,54.14,2025-01-13 13:15:00,Approved,BATCH-6392
62.98,108.41,55.8,2025-01-13 13:30:00,Approved,BATCH-9595
63.37,132.45,47.47,2025-01-13 13:45:00,Approved,BATCH-3711
55.97,133.51,44.87,2025-01-13 14:00:00,Approved,BATCH-4764
87.5,126.77,50.31,2025-01-13 14:15:00,Approved,BATCH-4343
57.56,137.75,50.54,2025-01-13 14:30:00,Approved,BATCH-5653
63.07,102.33,44.61,2025-01-13 14:45:00,Approved,BATCH-7961
62.82,145.01,49.12,2025-01-13 15:00:00,Approved,BATCH-8423
78.95,142.85,52.0,2025-01-13 15:15:00,Approved,BATCH-2559
67.05,131.03,51.8,2025-01-13 15:30:00,Approved,BATCH-9435
82.48,146.73,52.52,2025-01-13 15:45:00,Approved,BATCH-6650
63.27,95.15,51.45,2025-01-13 16:00:00,Approved,BATCH-2349
72.79,112.13,47.46,2025-01-13 16:15:00,Approved,BATCH-9346
61.65,108.97,47.43,2025-01-13 16:30:00,Approved,BATCH-7819
91.45,130.82,44.01,2025-01-13 16:45:00,Approved,BATCH-3855
58.12,104.25,58.92,2025-01-13 17:00:00,Approved,BATCH-7753
73.1,131.36,50.07,2025-01-13 17:15:00,Approved,BATCH-1829
76.34,140.56,48.88,2025-01-13 17:30:00,Approved,BATCH-2817
74.14,130.43,45.36,2025-01-13 17:45:00,Approved,BATCH-9605
68.15,124.26,64.68,2025-01-13 18:00:00,Approved,BATCH-4765
68.7,105.18,44.63,2025-01-13 18:15:00,Approved,BATCH-2169
70.44,107.3,47.86,2025-01-13 18:30:00,Approved,BATCH-7634
68.53,138.74,52.08,2025-01-13 18:45:00,Approved,BATCH-1486
79.64,131.69,53.0,2025-01-13 19:00:00,Approved,BATCH-7256
92.11,119.41,54.79,2025-01-13 19:15:00,Approved,BATCH-2377
64.43,113.73,59.04,2025-01-13 19:30:00,Approved,BATCH-4825
56.3,89.61,52.53,2025-01-13 19:45:00,Defective (Low Pressure),BATCH-2454
69.12,103.94,44.72,2025-01-13 20:00:00,Approved,BATCH-4753
95.8,148.67,48.72,2025-01-13 20:15:00,Defective (Heat Damage),BATCH-4519
61.96,100.79,51.54,2025-01-13 20:30:00,Approved,BATCH-8961
86.39,122.84,60.34,2025-01-13 20:45:00,Approved,BATCH-6989
86.78,135.11,43.01,2025-01-13 21:00:00,Approved,BATCH-8241
64.46,101.18,56.01,2025-01-13 21:15:00,Approved,BATCH-7884
75.69,122.77,50.9,2025-01-13 21:30:00,Approved,BATCH-1581
86.28,134.07,54.19,2025-01-13 21:45:00,Approved,BATCH-4074
66.21,120.19,49.49,2025-01-13 22:00:00,Approved,BATCH-3498
67.96,163.03,45.79,2025-01-13 22:15:00,Approved,BATCH-3532
64.18,94.97,53.75,2025-01-13 22:30:00,Approved,BATCH-5141
59.85,135.88,53.27,2025-01-13 22:45:00,Approved,BATCH-2148
63.51,117.41,54.86,2025-01-13 23:00:00,Approved,BATCH-8210
57.76,131.58,49.93,2025-01-13 23:15:00,Approved,BATCH-7110
70.34,126.62,47.0,2025-01-13 23:30:00,Approved,BATCH-9288
62.3,109.0,42.21,2025-01-13 23:45:00,Approved,BATCH-1647
72.34,123.43,54.1,2025-01-14 00:00:00,Approved,BATCH-9131
54.44,92.13,52.12,2025-01-14 00:15:00,Approved,BATCH-4008
73.31,129.05,45.17,2025-01-14 00:30:00,Approved,BATCH-2145
78.34,124.47,47.31,2025-01-14 00:45:00,Approved,BATCH-1687
50.06,129.58,47.67,2025-01-14 01:00:00,Approved,BATCH-4061
73.74,135.87,42.59,2025-01-14 01:15:00,Approved,BATCH-5264
82.28,125.51,45.91,2025-01-14 01:30:00,Approved,BATCH-9135
57.9,122.22,44.33,2025-01-14 01:45:00,Approved,BATCH-9857
86.73,106.78,47.94,2025-01-14 02:00:00,Approved,BATCH-8364
74.19,109.32,46.31,2025-01-14 02:15:00,Approved,BATCH-8065
62.95,137.8,41.86,2025-01-14 02:30:00,Approved,BATCH-5668
69.44,141.55,60.11,2025-01-14 02:45:00,Approved,BATCH-5883
75.58,116.43,56.26,2025-01-14 03:00:00,Approved,BATCH-9543
70.76,120.69,46.1,2025-01-14 03:15:00,Approved,BATCH-1671
75.39,106.43,51.36,2025-01-14 03:30:00,Approved,BATCH-9319
60.79,137.59,52.09,2025-01-14 03:45:00,Approved,BATCH-9416
71.69,129.98,55.96,2025-01-14 04:00:00,Approved,BATCH-2270
55.86,149.12,45.91,2025-01-14 04:15:00,Approved,BATCH-7540
68.89,106.83,55.46,2025-01-14 04:30:00,Approved,BATCH-6745
60.96,114.33,47.26,2025-01-14 04:45:00,Approved,BATCH-1827
62.64,123.47,43.32,2025-01-14 05:00:00,Approved,BATCH-3177
82.36,129.7,53.62,2025-01-14 05:15:00,Approved,BATCH-7257
80.91,116.76,56.45,2025-01-14 05:30:00,Approved,BATCH-5699
76.09,106.91,62.94,2025-01-14 05:45:00,Approved,BATCH-5225
59.08,133.22,44.0,2025-01-14 06:00:00,Approved,BATCH-6622
66.84,130.82,53.49,2025-01-14 06:15:00,Approved,BATCH-4923
82.13,106.26,47.95,2025-01-14 06:30:00,Approved,BATCH-6234
71.42,140.33,53.92,2025-01-14 06:45:00,Approved,BATCH-6093
93.19,137.55,42.65,2025-01-14 07:00:00,Approved,BATCH-1450
73.93,122.01,43.69,2025-01-14 07:15:00,Approved,BATCH-3829
71.92,121.19,46.12,2025-01-14 07:30:00,Approved,BATCH-5192
66.91,128.31,50.39,2025-01-14 07:45:00,Approved,BATCH-6500
71.34,107.07,46.79,2025-01-14 08:00:00,Approved,BATCH-4167
68.48,120.45,53.3,2025-01-14 08:15:00,Approved,BATCH-4099
77.08,87.71,55.13,2025-01-14 08:30:00,Defective (Low Pressure),BATCH-4351
79.57,133.15,53.0,2025-01-14 08:45:00,Approved,BATCH-9168
62.14,96.58,58.09,2025-01-14 09:00:00,Approved,BATCH-6113
56.69,142.55,52.08,2025-01-14 09:15:00,Approved,BATCH-5129
51.64,115.05,43.92,2025-01-14 09:30:00,Approved,BATCH-5004
75.08,116.82,56.82,2025-01-14 09:45:00,Approved,BATCH-8249
58.97,110.58,46.97,2025-01-14 10:00:00,Approved,BATCH-1500
48.47,115.68,54.55,2025-01-14 10:15:00,Approved,BATCH-3589
73.89,141.28,57.87,2025-01-14 10:30:00,Approved,BATCH-8260
94.93,82.68,52.28,2025-01-14 10:45:00,Defective (Low Pressure),BATCH-8866
69.94,139.15,42.52,2025-01-14 11:00:00,Approved,BATCH-5999
78.38,125.07,45.41,2025-01-14 11:15:00,Approved,BATCH-7658
70.82,101.89,56.61,2025-01-14 11:30:00,Approved,BATCH-8477
69.01,103.87,49.15,2025-01-14 11:45:00,Approved,BATCH-6989
79.19,145.15,50.4,2025-01-14 12:00:00,Approved,BATCH-1626
67.1,105.82,53.79,2025-01-14 12:15:00,Approved,BATCH-9748
72.67,102.7,53.48,2025-01-14 12:30:00,Approved,BATCH-6266
73.22,137.06,51.39,2025-01-14 12:45:00,Approved,BATCH-3881
63.32,125.08,48.96,2025-01-14 13:00:00,Approved,BATCH-1081
79.92,105.93,48.44,2025-01-14 13:15:00,Approved,BATCH-8749
68.25,123.25,54.29,2025-01-14 13:30:00,Approved,BATCH-4712
62.44,104.61,52.77,2025-01-14 13:45:00,Approved,BATCH-7738
75.37,136.51,48.71,2025-01-14 14:00:00,Approved,BATCH-9220
61.02,135.92,55.41,2025-01-14 14:15:00,Approved,BATCH-1835
70.28,127.98,49.35,2025-01-14 14:30:00,Approved,BATCH-1342
69.91,125.42,45.74,2025-01-14 14:45:00,Approved,BATCH-7981
80.86,146.42,46.21,2025-01-14 15:00:00,Approved,BATCH-5478
74.75,120.0,45.11,2025-01-14 15:15:00,Approved,BATCH-3167
69.75,102.27,48.64,2025-01-14 15:30:00,Approved,BATCH-3920
78.18,126.74,56.17,2025-01-14 15:45:00,Approved,BATCH-1176
83.9,151.29,45.97,2025-01-14 16:00:00,Approved,BATCH-5374
75.58,104.78,50.94,2025-01-14 16:15:00,Approved,BATCH-1880
70.1,114.58,46.72,2025-01-14 16:30:00,Approved,BATCH-2009
56.88,126.25,48.7,2025-01-14 16:45:00,Approved,BATCH-3770
59.35,119.19,42.45,2025-01-14 17:00:00,Approved,BATCH-5321
66.95,105.27,48.9,2025-01-14 17:15:00,Approved,BATCH-3375
63.9,136.83,49.03,2025-01-14 17:30:00,Approved,BATCH-5854
68.13,154.8,52.7,2025-01-14 17:45:00,Approved,BATCH-9694
70.57,122.94,51.12,2025-01-14 18:00:00,Approved,BATCH-5695
75.3,106.44,44.01,2025-01-14 18:15:00,Approved,BATCH-9777
69.3,96.77,55.42,2025-01-14 18:30:00,Approved,BATCH-4576
74.87,123.87,51.05,2025-01-14 18:45:00,Approved,BATCH-8351
70.64,136.56,50.99,2025-01-14 19:00:00,Approved,BATCH-6189
50.25,127.13,49.95,2025-01-14 19:15:00,Approved,BATCH-3175
60.61,119.96,47.41,2025-01-14 19:30:00,Approved,BATCH-1298
68.56,111.16,51.09,2025-01-14 19:45:00,Approved,BATCH-5663
57.9,103.62,52.38,2025-01-14 20:00:00,Approved,BATCH-1342
76.0,132.52,41.27,2025-01-14 20:15:00,Approved,BATCH-6748
85.31,133.71,47.31,2025-01-14 20:30:00,Approved,BATCH-4092
82.19,96.81,48.73,2025-01-14 20:45:00,Approved,BATCH-7655
67.87,143.85,51.28,2025-01-14 21:00:00,Approved,BATCH-9904
84.91,128.61,55.97,2025-01-14 21:15:00,Approved,BATCH-2736
71.49,140.99,46.14,2025-01-14 21:30:00,Approved,BATCH-4868
66.63,99.87,47.51,2025-01-14 21:45:00,Approved,BATCH-9846
63.87,99.51,47.44,2025-01-14 22:00:00,Approved,BATCH-5529
66.98,117.77,45.99,2025-01-14 22:15:00,Approved,BATCH-2561
66.12,127.54,48.26,2025-01-14 22:30:00,Approved,BATCH-3721
71.7,146.95,53.85,2025-01-14 22:45:00,Approved,BATCH-5069
71.61,130.59,44.73,2025-01-14 23:00:00,Approved,BATCH-3714
70.03,116.36,52.14,2025-01-14 23:15:00,Approved,BATCH-7336
74.37,104.6,41.49,2025-01-14 23:30:00,Approved,BATCH-6483
81.91,138.45,47.19,2025-01-14 23:45:00,Approved,BATCH-3747
79.5,105.53,48.35,2025-01-15 00:00:00,Approved,BATCH-2127
55.15,144.43,58.37,2025-01-15 00:15:00,Approved,BATCH-9419
44.46,115.73,48.63,2025-01-15 00:30:00,Approved,BATCH-2783
79.34,143.86,38.99,2025-01-15 00:45:00,Approved,BATCH-3256
56.33,130.18,40.01,2025-01-15 01:00:00,Approved,BATCH-2358
67.75,117.95,50.17,2025-01-15 01:15:00,Approved,BATCH-4486
58.3,112.21,53.07,2025-01-15 01:30:00,Approved,BATCH-9846
51.98,114.89,51.88,2025-01-15 01:45:00,Approved,BATCH-3965
75.41,126.42,50.84,2025-01-15 02:00:00,Approved,BATCH-3405
77.59,121.16,55.81,2025-01-15 02:15:00,Approved,BATCH-3061
64.23,111.09,47.3,2025-01-15 02:30:00,Approved,BATCH-4787
44.09,117.52,54.47,2025-01-15 02:45:00,Approved,BATCH-1879
64.54,121.18,41.84,2025-01-15 03:00:00,Approved,BATCH-5586
73.92,88.07,45.48,2025-01-15 03:15:00,Defective (Low Pressure),BATCH-6616
55.21,126.87,40.96,2025-01-15 03:30:00,Approved,BATCH-6313
71.83,105.3,48.63,2025-01-15 03:45:00,Approved,BATCH-8823
69.85,102.7,49.77,2025-01-15 04:00:00,Approved,BATCH-3900
75.79,94.69,50.57,2025-01-15 04:15:00,Approved,BATCH-1812
71.2,93.09,50.31,2025-01-15 04:30:00,Approved,BATCH-7591
60.27,99.67,45.36,2025-01-15 04:45:00,Approved,BATCH-3705
81.97,109.36,49.05,2025-01-15 05:00:00,Approved,BATCH-3752
68.41,149.3,42.51,2025-01-15 05:15:00,Approved,BATCH-9634
69.73,112.11,56.82,2025-01-15 05:30:00,Approved,BATCH-3338
60.67,122.67,48.48,2025-01-15 05:45:00,Approved,BATCH-7994
65.57,126.01,47.56,2025-01-15 06:00:00,Approved,BATCH-6994
61.15,121.97,57.94,2025-01-15 06:15:00,Approved,BATCH-6093
68.27,118.84,43.79,2025-01-15 06:30:00,Approved,BATCH-4654
87.12,102.07,44.37,2025-01-15 06:45:00,Approved,BATCH-4237
56.28,141.76,44.52,2025-01-15 07:00:00,Approved,BATCH-8031
53.86,147.11,49.66,2025-01-15 07:15:00,Approved,BATCH-1452
84.71,94.76,52.16,2025-01-15 07:30:00,Approved,BATCH-2265
67.91,104.64,53.7,2025-01-15 07:45:00,Approved,BATCH-5951
63.31,115.8,62.86,2025-01-15 08:00:00,Approved,BATCH-7275
80.4,105.53,38.75,2025-01-15 08:15:00,Approved,BATCH-3717
63.94,127.59,53.04,2025-01-15 08:30:00,Approved,BATCH-5309
88.26,109.08,47.21,2025-01-15 08:45:00,Approved,BATCH-7809
76.78,152.48,47.07,2025-01-15 09:00:00,Approved,BATCH-3050
65.12,137.86,46.9,2025-01-15 09:15:00,Approved,BATCH-5948
91.57,123.19,45.46,2025-01-15 09:30:00,Approved,BATCH-3981
63.94,135.4,58.42,2025-01-15 09:45:00,Approved,BATCH-1573
77.42,136.59,54.21,2025-01-15 10:00:00,Approved,BATCH-5371
72.99,111.54,50.12,2025-01-15 10:15:00,Approved,BATCH-6400
83.02,107.76,56.76,2025-01-15 10:30:00,Approved,BATCH-4113
85.62,121.17,42.44,2025-01-15 10:45:00,Approved,BATCH-1679
70.32,132.92,43.35,2025-01-15 11:00:00,Approved,BATCH-6434
62.47,122.09,39.11,2025-01-15 11:15:00,Approved,BATCH-7813
74.6,96.35,46.5,2025-01-15 11:30:00,Approved,BATCH-5121
63.22,107.96,50.81,2025-01-15 11:45:00,Approved,BATCH-1283
90.13,118.89,50.51,2025-01-15 12:00:00,Approved,BATCH-9449
71.37,118.87,50.75,2025-01-15 12:15:00,Approved,BATCH-7095
66.35,149.59,42.94,2025-01-15 12:30:00,Approved,BATCH-8620
71.85,99.21,54.02,2025-01-15 12:45:00,Approved,BATCH-1814
56.53,127.58,51.2,2025-01-15 13:00:00,Approved,BATCH-6390
60.28,142.34,53.67,2025-01-15 13:15:00,Approved,BATCH-7342
82.0,154.07,40.54,2025-01-15 13:30:00,Approved,BATCH-9558
63.43,113.93,51.56,2025-01-15 13:45:00,Approved,BATCH-4412
59.53,127.37,44.06,2025-01-15 14:00:00,Approved,BATCH-5027
75.37,128.55,48.01,2025-01-15 14:15:00,Approved,BATCH-2454
81.86,122.93,52.67,2025-01-15 14:30:00,Approved,BATCH-1861
77.19,118.52,50.46,2025-01-15 14:45:00,Approved,BATCH-8701
79.96,126.54,45.74,2025-01-15 15:00:00,Approved,BATCH-4796
62.43,82.02,50.03,2025-01-15 15:15:00,Defective (Low Pressure),BATCH-7639
55.78,130.23,42.34,2025-01-15 15:30:00,Approved,BATCH-3718
85.01,121.89,55.75,2025-01-15 15:45:00,Approved,BATCH-3160
66.77,116.66,48.97,2025-01-15 16:00:00,Approved,BATCH-6248
67.49,150.7,55.59,2025-01-15 16:15:00,Approved,BATCH-4380
83.28,109.88,47.37,2025-01-15 16:30:00,Approved,BATCH-7754
75.56,113.95,47.38,2025-01-15 16:45:00,Approved,BATCH-6982
74.56,149.87,46.18,2025-01-15 17:00:00,Approved,BATCH-7106
91.65,107.52,54.38,2025-01-15 17:15:00,Approved,BATCH-6531
63.56,111.75,46.45,2025-01-15 17:30:00,Approved,BATCH-9792
79.28,117.79,53.22,2025-01-15 17:45:00,Approved,BATCH-7064
70.57,132.61,48.09,2025-01-15 18:00:00,Approved,BATCH-1947
72.69,123.12,40.12,2025-01-15 18:15:00,Approved,BATCH-9622
85.28,100.61,47.15,2025-01-15 18:30:00,Approved,BATCH-9122
75.08,112.02,44.1,2025-01-15 18:45:00,Approved,BATCH-1083
75.38,110.89,50.17,2025-01-15 19:00:00,Approved,BATCH-8069
80.73,118.84,44.05,2025-01-15 19:15:00,Approved,BATCH-2199
66.35,126.39,54.63,2025-01-15 19:30:00,Approved,BATCH-1187
61.61,126.27,49.54,2025-01-15 19:45:00,Approved,BATCH-4232
59.55,93.36,49.11,2025-01-15 20:00:00,Approved,BATCH-6488
50.34,135.96,53.28,2025-01-15 20:15:00,Approved,BATCH-8959
90.56,123.79,54.82,2025-01-15 20:30:00,Approved,BATCH-3651
58.97,140.77,49.9,2025-01-15 20:45:00,Approved,BATCH-8714
67.79,126.66,46.14,2025-01-15 21:00:00,Approved,BATCH-2710
67.23,136.52,41.13,2025-01-15 21:15:00,Approved,BATCH-9584
73.07,127.0,46.57,2025-01-15 21:30:00,Approved,BATCH-1943
78.16,140.19,46.91,2025-01-15 21:45:00,Approved,BATCH-7055
78.6,127.83,50.54,2025-01-15 22:00:00,Approved,BATCH-3511
64.17,118.53,48.27,2025-01-15 22:15:00,Approved,BATCH-6402
68.33,154.09,53.44,2025-01-15 22:30:00,Approved,BATCH-6362
72.83,133.34,46.94,2025-01-15 22:45:00,Approved,BATCH-1429
67.51,128.61,49.71,2025-01-15 23:00:00,Approved,BATCH-9886
86.07,100.86,55.92,2025-01-15 23:15:00,Approved,BATCH-5950
74.91,100.68,51.71,2025-01-15 23:30:00,Approved,BATCH-8263
77.35,124.39,49.7,2025-01-15 23:45:00,Approved,BATCH-7283
76.63,122.18,46.99,2025-01-16 00:00:00,Approved,BATCH-8725
81.73,110.79,46.83,2025-01-16 00:15:00,Approved,BATCH-5406
71.81,122.11,45.75,2025-01-16 00:30:00,Approved,BATCH-4403
57.03,143.83,47.29,2025-01-16 00:45:00,Approved,BATCH-1719
74.0,130.43,53.78,2025-01-16 01:00:00,Approved,BATCH-5403
63.49,102.88,48.89,2025-01-16 01:15:00,Approved,BATCH-8470
64.71,118.33,43.25,2025-01-16 01:30:00,Approved,BATCH-8399
75.86,107.93,58.84,2025-01-16 01:45:00,Approved,BATCH-7619
82.38,114.18,51.6,2025-01-16 02:00:00,Approved,BATCH-7238
70.21,113.8,42.97,2025-01-16 02:15:00,Approved,BATCH-6067
73.09,112.84,47.79,2025-01-16 02:30:00,Approved,BATCH-7227
87.02,101.17,50.55,2025-01-16 02:45:00,Approved,BATCH-4962
72.41,118.09,58.52,2025-01-16 03:00:00,Approved,BATCH-9992
96.02,111.59,44.46,2025-01-16 03:15:00,Defective (Heat Damage),BATCH-9656
75.66,76.06,54.88,2025-01-16 03:30:00,Defective (Low Pressure),BATCH-5384
52.39,150.79,57.0,2025-01-16 03:45:00,Approved,BATCH-3503
77.53,136.33,46.86,2025-01-16 04:00:00,Approved,BATCH-8586
73.81,114.36,48.61,2025-01-16 04:15:00,Approved,BATCH-1423
82.9,120.28,44.82,2025-01-16 04:30:00,Approved,BATCH-8446
76.73,102.43,48.98,2025-01-16 04:45:00,Approved,BATCH-3227
68.62,145.44,49.82,2025-01-16 05:00:00,Approved,BATCH-1173
57.76,148.46,53.3,2025-01-16 05:15:00,Approved,BATCH-6781
67.91,122.35,55.45,2025-01-16 05:30:00,Approved,BATCH-7258
61.49,135.35,46.26,2025-01-16 05:45:00,Approved,BATCH-5749
64.19,122.63,40.16,2025-01-16 06:00:00,Approved,BATCH-8819
75.89,99.95,49.89,2025-01-16 06:15:00,Approved,BATCH-3123
86.7,113.82,51.47,2025-01-16 06:30:00,Approved,BATCH-3870
73.95,121.98,51.25,2025-01-16 06:45:00,Approved,BATCH-1572
58.04,113.18,48.37,2025-01-16 07:00:00,Approved,BATCH-5579
74.45,116.72,50.62,2025-01-16 07:15:00,Approved,BATCH-5506
81.97,118.63,57.58,2025-01-16 07:30:00,Approved,BATCH-2823
63.9,118.79,51.91,2025-01-16 07:45:00,Approved,BATCH-7246
68.66,120.78,48.13,2025-01-16 08:00:00,Approved,BATCH-2680
70.15,104.09,47.5,2025-01-16 08:15:00,Approved,BATCH-4201
62.15,109.24,49.15,2025-01-16 08:30:00,Approved,BATCH-3130
76.48,100.73,58.18,2025-01-16 08:45:00,Approved,BATCH-6817
68.79,134.67,49.08,2025-01-16 09:00:00,Approved,BATCH-6562
74.2,88.42,49.9,2025-01-16 09:15:00,Defective (Low Pressure),BATCH-1227
61.13,137.3,47.59,2025-01-16 09:30:00,Approved,BATCH-8913
65.63,140.8,55.49,2025-01-16 09:45:00,Approved,BATCH-2121
77.22,115.47,59.8,2025-01-16 10:00:00,Approved,BATCH-4450
66.27,80.95,52.25,2025-01-16 10:15:00,Defective (Low Pressure),BATCH-3795
87.27,114.58,50.41,2025-01-16 10:30:00,Approved,BATCH-1014
66.0,119.04,50.18,2025-01-16 10:45:00,Approved,BATCH-5840
72.25,104.84,38.08,2025-01-16 11:00:00,Approved,BATCH-1868
79.33,112.27,53.73,2025-01-16 11:15:00,Approved,BATCH-5362
55.82,142.95,50.67,2025-01-16 11:30:00,Approved,BATCH-1704
52.39,129.97,52.14,2025-01-16 11:45:00,Approved,BATCH-8432
54.74,106.13,46.44,2025-01-16 12:00:00,Approved,BATCH-2195
82.63,96.04,48.08,2025-01-16 12:15:00,Approved,BATCH-5117
64.48,115.09,47.94,2025-01-16 12:30:00,Approved,BATCH-7052
95.58,116.8,55.11,2025-01-16 12:45:00,Defective (Heat Damage),BATCH-2561
64.36,127.44,48.11,2025-01-16 13:00:00,Approved,BATCH-3522
71.85,111.97,60.41,2025-01-16 13:15:00,Approved,BATCH-4864
85.42,127.67,52.15,2025-01-16 13:30:00,Approved,BATCH-8600
90.06,149.03,43.62,2025-01-16 13:45:00,Approved,BATCH-9781
90.62,132.23,49.36,2025-01-16 14:00:00,Approved,BATCH-5395
82.08,119.28,46.74,2025-01-16 14:15:00,Approved,BATCH-5114
